date,AAPL.US,GSPC.INDX,GC.COMM,BTC-USD.CC
2018-01-02,40.9505,2695.8101,1313.7,14982.1
2018-01-03,40.9434,2713.0601,1316.2,15201.0
2018-01-04,41.1335,2723.99,1319.4,15599.2
2018-01-05,41.6019,2743.1499,1320.3,17429.5
2018-01-08,41.4473,2747.71,1318.6,15170.1
2018-01-09,41.4426,2751.29,1311.7,14595.4
2018-01-10,41.4331,2748.23,1317.4,14973.3
2018-01-11,41.6684,2767.5601,1320.6,13405.8
2018-01-12,42.0987,2786.24,1333.4,13980.6
2018-01-16,41.8848,2776.4199,1335.4,11490.5
2018-01-17,42.5765,2802.5601,1338.0,11188.6
2018-01-18,42.6146,2798.03,1326.0,11474.9
2018-01-19,42.4244,2810.3,1331.9,11607.4
2018-01-22,42.0773,2832.97,1330.9,10931.4
2018-01-23,42.0868,2839.1299,1335.7,10868.4
2018-01-24,41.4164,2837.54,1355.9,11359.4
2018-01-25,40.6771,2839.25,1362.4,11259.4
2018-01-26,40.7722,2872.8701,1351.6,11171.4
2018-01-29,39.9283,2853.53,1340.3,11296.4
2018-01-30,39.6929,2822.4299,1335.4,10106.3
2018-01-31,39.8023,2823.8101,1339.0,10221.1
2018-02-01,39.8855,2821.98,1344.3,9170.54
2018-02-02,38.1549,2762.1299,1333.7,8830.75
2018-02-05,37.2016,2648.9399,1333.0,6955.27
2018-02-06,38.7563,2695.1399,1326.1,7754.0
2018-02-07,37.9266,2681.6599,1311.6,7621.3
2018-02-08,36.883,2581.0,1316.9,8265.59
2018-02-09,37.3342,2619.55,1313.1,8736.98
2018-02-12,38.8379,2656.0,1324.2,8926.57
2018-02-13,39.227,2662.9399,1328.1,8598.31
2018-02-14,39.9502,2698.6299,1355.5,9494.63
2018-02-15,41.2917,2731.2,1352.1,10166.4
2018-02-16,41.158,2732.22,1353.2,10233.9
2018-02-20,41.0196,2716.26,1328.8,11403.7
2018-02-21,40.8334,2701.3301,1330.0,10690.4
2018-02-22,41.1747,2703.96,1330.6,10005.0
2018-02-23,41.8908,2747.3,1328.2,10301.1
2018-02-26,42.7191,2779.6001,1330.7,10366.7
2018-02-27,42.5807,2744.28,1315.5,10725.6
2018-02-28,42.5162,2713.8301,1315.5,10397.9
2018-03-01,41.7715,2677.6699,1302.9,10951.0
2018-03-02,42.0603,2691.25,1321.1,11086.4
2018-03-05,42.2059,2720.9399,1318.1,11573.3
2018-03-06,42.1701,2728.1201,1333.6,10779.9
2018-03-07,41.7786,2726.8,1326.0,9965.57
2018-03-08,42.2345,2738.97,1319.9,9395.01
2018-03-09,42.9602,2786.5701,1322.4,9337.55
2018-03-12,43.3755,2783.02,1319.4,9205.12
2018-03-13,42.9578,2765.3101,1325.9,9194.85
2018-03-14,42.5926,2749.48,1324.4,8269.81
2018-03-15,42.6427,2747.3301,1316.8,8300.86
2018-03-16,42.4923,2752.01,1311.3,8338.35
2018-03-19,41.8431,2712.9199,1316.8,8630.65
2018-03-20,41.8288,2716.9399,1311.1,8913.47
2018-03-21,40.8811,2711.9299,1320.7,8929.28
2018-03-22,40.3035,2643.6899,1326.6,8728.47
2018-03-23,39.3702,2588.26,1349.3,8879.62
2018-03-26,41.2392,2658.55,1354.4,8209.4
2018-03-27,40.1818,2612.6201,1341.3,7833.04
2018-03-28,39.7378,2605.0,1324.2,7954.48
2018-03-29,40.0481,2640.8701,1322.8,7165.7
2018-04-02,39.7855,2581.8799,1342.1,7083.8
2018-04-03,40.1937,2614.45,1332.8,7456.11
2018-04-04,40.9623,2644.6899,1335.8,6853.84
2018-04-05,41.2464,2662.8401,1324.3,6811.47
2018-04-06,40.1913,2604.47,1331.9,6636.32
2018-04-09,40.5899,2613.1599,1336.3,6770.73
2018-04-10,41.3538,2656.8701,1342.0,6834.76
2018-04-11,41.1604,2642.1899,1356.5,6968.32
2018-04-12,41.5662,2663.99,1338.4,7889.25
2018-04-13,41.707,2656.3,1344.8,7895.96
2018-04-16,41.9672,2677.8401,1347.5,8058.67
2018-04-17,42.5448,2706.3899,1347.2,7902.09
2018-04-18,42.4494,2708.6399,1351.2,8163.42
2018-04-19,41.2464,2693.1299,1346.8,8294.31
2018-04-20,39.5564,2670.1399,1336.7,8845.83
2018-04-23,39.4418,2670.29,1322.5,8930.88
2018-04-24,38.8928,2634.5601,1331.4,9697.5
2018-04-25,39.0623,2639.3999,1321.2,8845.74
2018-04-26,39.1984,2666.9399,1316.3,9281.51
2018-04-27,38.7448,2669.9099,1320.3,8987.05
2018-04-30,39.4466,2648.05,1316.2,9240.55
2018-05-01,40.3632,2654.8,1303.8,9119.01
2018-05-02,42.1462,2635.6699,1302.6,9235.92
2018-05-03,42.2226,2629.73,1310.7,9743.86
2018-05-04,43.8791,2663.4199,1312.7,9700.76
2018-05-07,44.1966,2672.6299,1312.2,9373.01
2018-05-08,44.409,2671.9199,1312.0,9234.82
2018-05-09,44.7217,2697.79,1311.3,9325.18
2018-05-10,45.3614,2723.0701,1320.8,9043.94
2018-05-11,45.1889,2727.72,1319.0,8441.49
2018-05-14,45.0835,2730.1299,1316.5,8716.79
2018-05-15,44.6737,2711.45,1288.9,8510.38
2018-05-16,45.0907,2722.46,1290.2,8368.83
2018-05-17,44.8055,2720.1299,1288.2,8094.32
2018-05-18,44.6426,2712.97,1290.2,8250.97
2018-05-21,44.9589,2733.01,1290.2,8418.99
2018-05-22,44.8463,2724.4399,1291.7,8041.78
2018-05-23,45.1338,2733.29,1289.3,7557.82
2018-05-24,45.0835,2727.76,1303.7,7587.34
2018-05-25,45.1865,2721.3301,1303.3,7480.14
2018-05-29,45.0236,2689.8601,1298.7,7472.59
2018-05-30,44.9277,2724.01,1301.5,7406.52
2018-05-31,44.7768,2705.27,1300.1,7494.17
2018-06-01,45.5843,2734.6201,1294.8,7541.45
2018-06-04,45.9653,2746.8701,1293.1,7514.47
2018-06-05,46.3199,2748.8,1297.5,7633.76
2018-06-06,46.4804,2772.3501,1297.1,7653.98
2018-06-07,46.3558,2770.3701,1298.7,7678.24
2018-06-08,45.9341,2779.03,1298.1,7624.92
2018-06-11,45.8215,2782.0,1298.9,6906.92
2018-06-12,46.0731,2786.8501,1295.1,6582.36
2018-06-13,45.6945,2775.6299,1296.9,6349.9
2018-06-14,45.7185,2782.49,1304.0,6675.35
2018-06-15,45.2488,2779.6599,1274.6,6456.58
2018-06-18,45.2249,2773.75,1276.2,6734.82
2018-06-19,44.494,2762.5901,1275.6,6769.94
2018-06-20,44.6881,2767.3201,1271.2,6776.55
2018-06-21,44.4389,2749.76,1267.2,6729.74
2018-06-22,44.3095,2754.8799,1267.4,6083.69
2018-06-25,43.6506,2717.0701,1265.6,6249.18
2018-06-26,44.1921,2723.0601,1256.6,6093.67
2018-06-27,44.1274,2699.6299,1252.8,6157.13
2018-06-28,44.4485,2716.3101,1247.8,5898.13
2018-06-29,44.3551,2718.3701,1251.3,6214.22
2018-07-02,44.8511,2726.71,1239.8,6596.66
2018-07-03,44.0699,2713.22,1251.6,6550.87
2018-07-05,44.4245,2736.6101,1257.3,6638.69
2018-07-06,45.0404,2759.8201,1254.3,6668.71
2018-07-09,45.6657,2784.1699,1258.1,6739.21
2018-07-10,45.6106,2793.8401,1253.8,6330.77
2018-07-11,45.0188,2774.02,1242.8,6394.71
2018-07-12,45.7736,2798.29,1245.0,6229.56
2018-07-13,45.8455,2801.3101,1239.6,6238.22
2018-07-16,45.7448,2798.4299,1238.1,6739.28
2018-07-17,45.8742,2809.55,1225.7,7315.32
2018-07-18,45.6226,2815.6201,1226.3,7370.78
2018-07-19,45.9772,2804.49,1222.4,7466.86
2018-07-20,45.8718,2801.8301,1229.5,7354.94
2018-07-23,45.9126,2806.98,1224.0,7711.11
2018-07-24,46.2456,2820.3999,1223.9,8407.91
2018-07-25,46.6817,2846.0701,1231.4,8179.43
2018-07-26,46.5355,2837.4399,1225.3,7952.6
2018-07-27,45.7616,2818.8201,1222.6,8170.33
2018-07-30,45.5052,2802.6001,1221.3,8181.4730216
2018-07-31,45.5963,2816.29,1223.7,7781.86641402
2018-08-01,48.2823,2813.3601,1217.9,7610.29384887
2018-08-02,49.6937,2827.22,1210.6,7559.27800297
2018-08-03,49.8374,2840.3501,1214.2,7428.70143635
2018-08-06,50.0962,2850.3999,1208.6,6945.13323833
2018-08-07,49.6266,2858.45,1209.6,6751.81797609
2018-08-08,49.6601,2857.7,1212.6,6296.41984022
2018-08-09,50.0507,2853.5801,1211.9,6571.06266538
2018-08-10,49.9016,2833.28,1211.1,6174.16738537
2018-08-13,50.2238,2821.9299,1191.3,6343.94463937
2018-08-14,50.4354,2839.96,1193.0,6212.9596651
2018-08-15,50.5532,2818.3701,1177.5,6325.66192851
2018-08-16,51.2938,2840.6899,1176.2,6334.06045079
2018-08-17,52.3182,2850.1299,1176.5,6531.53758522
2018-08-20,51.8084,2857.05,1186.8,6397.28264116
2018-08-21,51.7074,2862.96,1192.6,6480.47805472
2018-08-22,51.7098,2861.8201,1196.3,6409.54771439
2018-08-23,51.8156,2856.98,1187.0,6522.36636689
2018-08-24,51.9767,2874.6899,1206.3,6696.18069313
2018-08-27,52.4047,2896.74,1209.0,6821.55620715
2018-08-28,52.828,2897.52,1207.4,7073.37246569
2018-08-29,53.6166,2914.04,1204.5,7065.2712364
2018-08-30,54.1096,2901.1299,1197.7,6975.37460588
2018-08-31,54.7348,2901.52,1200.3,7024.70231687
2018-09-04,54.9103,2896.72,1192.7,7368.47849406
2018-09-05,54.552,2888.6001,1194.9,6866.53846768
2018-09-06,53.6455,2878.05,1197.9,6544.27010261
2018-09-07,53.2127,2871.6799,1193.6,6492.0148817
2018-09-10,52.4985,2877.1299,1193.0,6362.7697046
2018-09-11,53.8258,2887.8899,1195.4,6361.99373983
2018-09-12,53.1574,2888.9199,1204.7,6397.79091237
2018-09-13,54.4414,2904.1799,1202.0,6543.82229862
2018-09-14,53.8234,2904.98,1195.0,6553.61820197
2018-09-17,52.3903,2888.8,1199.7,6316.7307501
2018-09-18,52.4769,2904.3101,1196.8,6386.74490965
2018-09-19,52.5081,2907.95,1202.2,6415.66218188
2018-09-20,52.9073,2930.75,1206.2,6520.21021794
2018-09-21,52.3374,2929.6699,1196.2,6731.11517084
2018-09-24,53.09,2919.3701,1199.3,6614.91310445
2018-09-25,53.4267,2915.5601,1200.0,6456.02391581
2018-09-26,53.0011,2905.97,1194.0,6524.58209077
2018-09-27,54.0903,2914.0,1182.3,6691.88464417
2018-09-28,54.2803,2913.98,1191.5,6653.4771599
2018-10-01,54.6458,2924.5901,1187.1,6596.49078911
2018-10-02,55.1315,2923.4299,1202.4,6575.3526575
2018-10-03,55.8024,2925.51,1198.3,6526.0359858
2018-10-04,54.8213,2901.6101,1197.2,6607.21258493
2018-10-05,53.9316,2885.5701,1201.2,6630.1626977
2018-10-08,53.8066,2884.4299,1184.4,6671.59406424
2018-10-09,54.552,2880.3401,1187.2,6673.60355858
2018-10-10,52.0248,2785.6799,1189.3,6556.21121771
2018-10-11,51.5656,2728.3701,1223.5,6279.66768616
2018-10-12,53.4074,2767.1299,1218.1,6294.23057338
2018-10-15,52.2653,2750.79,1226.4,6591.80945318
2018-10-16,53.4171,2809.9199,1227.3,6605.36626753
2018-10-17,53.1862,2809.21,1223.7,6549.91848195
2018-10-18,51.9431,2768.78,1226.5,6519.79670622
2018-10-19,52.7342,2767.78,1225.3,6521.11156362
2018-10-22,53.0564,2755.8799,1221.2,6536.57004075
2018-10-23,53.5565,2740.6899,1233.4,6505.22664015
2018-10-24,51.7195,2656.1001,1227.8,6538.93772576
2018-10-25,52.852,2705.5701,1229.1,6531.85581666
2018-10-26,52.0104,2658.6899,1232.5,6528.18041575
2018-10-29,51.0342,2641.25,1224.5,6293.1038317
2018-10-30,51.289,2682.6299,1222.6,6400.41930768
2018-10-31,52.626,2711.74,1212.3,6428.27811216
2018-11-01,53.4339,2740.3701,1236.0,6371.61577874
2018-11-02,49.8896,2723.0601,1230.9,6381.46551742
2018-11-05,48.4733,2738.3101,1229.8,6416.57445112
2018-11-06,48.9975,2755.45,1223.8,6441.1462622
2018-11-07,50.4835,2813.8899,1226.2,6527.20086091
2018-11-08,50.3074,2806.8301,1222.9,6461.93752674
2018-11-09,49.3374,2781.01,1206.4,6379.36760957
2018-11-12,46.852,2726.22,1201.3,6364.55341466
2018-11-13,46.3839,2722.1799,1199.2,6346.0399928
2018-11-14,45.0737,2701.5801,1207.9,5729.10695292
2018-11-15,46.1861,2730.2,1212.8,5631.35243241
2018-11-16,46.6976,2736.27,1220.8,5545.64490756
2018-11-19,44.8469,2690.73,1223.1,4892.55831806
2018-11-20,42.7042,2641.8899,1219.0,4412.76879212
2018-11-21,42.6559,2649.9299,1225.8,4581.09740943
2018-11-23,41.5725,2632.5601,1221.0,4348.86302837
2018-11-26,42.1347,2673.45,1220.2,3754.94598449
2018-11-27,42.0431,2682.1699,1211.2,3813.17029864
2018-11-28,43.6597,2743.79,1221.4,4248.94308559
2018-11-29,43.3243,2737.8,1224.1,4271.23825968
2018-11-30,43.0903,2760.1699,1220.2,4014.94487929
2018-12-03,44.5959,2790.3701,1233.9,3876.49273762
2018-12-04,42.6342,2700.0601,1241.1,3930.80439935
2018-12-06,42.1589,2695.95,1238.1,3520.86084683
2018-12-07,40.6556,2633.0801,1246.8,3413.79975046
2018-12-10,40.9234,2637.72,1243.7,3495.31290078
2018-12-11,40.6894,2636.78,1241.9,3414.69958085
2018-12-12,40.8028,2651.0701,1244.4,3476.86458065
2018-12-13,41.2492,2650.54,1242.7,3308.86962078
2018-12-14,39.9293,2599.95,1237.0,3239.063708
2018-12-17,39.5577,2545.9399,1247.4,3539.72762479
2018-12-18,40.0717,2546.1599,1249.2,3699.15061919
2018-12-19,38.8218,2506.96,1252.1,3741.55212259
2018-12-20,37.8421,2467.4199,1263.6,4130.67232359
2018-12-21,36.3702,2416.6201,1253.8,3898.73953894
2018-12-24,35.4292,2351.1001,1267.5,4082.15000194
2018-12-26,37.9242,2467.7,1269.2,3860.88341734
2018-12-27,37.678,2488.8301,1277.3,3661.57364069
2018-12-28,37.6973,2485.74,1279.9,3930.81468432
2018-12-31,38.0617,2506.8501,1278.3,3740.23131691
2019-01-02,38.1051,2510.03,1281.0,3941.99122065
2019-01-03,34.3096,2447.8899,1291.8,3838.44932784
2019-01-04,35.7742,2531.9399,1282.7,3858.46442292
2019-01-07,35.6946,2549.6899,1286.8,4008.93853051
2019-01-08,36.3751,2574.4099,1283.2,4015.95022621
2019-01-09,36.9928,2584.96,1289.3,4017.78740453
2019-01-10,37.111,2596.6399,1284.7,3665.51636057
2019-01-11,36.7467,2596.26,1287.1,3655.71457125
2019-01-14,36.1941,2582.6101,1289.1,3693.74065656
2019-01-15,36.9349,2610.3,1286.2,3617.45858197
2019-01-16,37.3861,2616.1001,1291.6,3640.74647541
2019-01-17,37.6081,2635.96,1291.0,3662.45534212
2019-01-18,37.8397,2670.71,1281.3,3635.32150531
2019-01-22,36.9904,2632.8999,1282.5,3593.26896238
2019-01-23,37.14,2638.7,1283.1,3577.09397597
2019-01-24,36.8456,2642.3301,1279.1,3593.39861916
2019-01-25,38.0665,2664.76,1297.4,3588.23780683
2019-01-28,37.7142,2643.8501,1302.4,3465.09952022
2019-01-29,37.3233,2640.0,1308.2,3438.22491119
2019-01-30,39.8738,2681.05,1309.9,3477.3217816
2019-01-31,40.161,2704.1001,1319.7,3450.11203517
2019-02-01,40.1803,2706.53,1316.9,3476.45924705
2019-02-04,41.3216,2724.8701,1314.3,3448.24304905
2019-02-05,42.0286,2737.7,1314.2,3444.18206803
2019-02-06,42.0431,2731.6101,1309.5,3405.51647475
2019-02-07,41.2468,2706.05,1309.4,3384.9132135
2019-02-08,41.2952,2707.8799,1313.7,3657.05190851
2019-02-11,41.0578,2709.8,1307.0,3633.80254293
2019-02-12,41.4116,2744.73,1309.2,3633.87137108
2019-02-13,41.2395,2753.03,1310.8,3617.44535777
2019-02-14,41.3898,2745.73,1309.8,3603.37124687
2019-02-15,41.2977,2775.6001,1318.1,3605.74565042
2019-02-19,41.4213,2779.76,1340.1,3934.51018436
2019-02-20,41.6878,2784.7,1343.3,3986.15188461
2019-02-21,41.4528,2774.8799,1323.5,3943.40919962
2019-02-22,41.9156,2792.6699,1329.2,3994.34194151
2019-02-25,42.2209,2796.1101,1325.9,3873.45446279
2019-02-26,42.2452,2793.8999,1325.1,3846.69825776
2019-02-27,42.376,2792.3799,1317.7,3847.89815364
2019-02-28,41.9592,2784.49,1312.8,3849.89515878
2019-03-01,42.4003,2803.6899,1296.4,3848.10134274
2019-03-04,42.6135,2792.8101,1284.8,3749.39362878
2019-03-05,42.536,2789.6499,1282.0,3883.89656318
2019-03-06,42.2912,2771.45,1284.9,3891.85186754
2019-03-07,41.8017,2748.9299,1283.8,3907.57595511
2019-03-08,41.9011,2743.0701,1297.0,3888.48151128
2019-03-11,43.3526,2783.3,1288.8,3898.48857568
2019-03-12,43.8397,2791.52,1296.3,3905.54229732
2019-03-13,44.0336,2810.9199,1307.5,3903.23720046
2019-03-14,44.5231,2808.48,1293.4,3917.45940024
2019-03-15,45.1022,2822.48,1301.8,3956.32949101
2019-03-18,45.5627,2832.9399,1300.3,4027.01602937
2019-03-19,45.2016,2832.5701,1305.0,4065.31194543
2019-03-20,45.5966,2824.23,1300.5,4086.63339195
2019-03-21,47.2759,2854.8799,1306.1,4028.34669686
2019-03-22,46.2969,2800.71,1311.6,4031.02167233
2019-03-25,45.7371,2798.3601,1321.9,3958.31278365
2019-03-26,45.2646,2818.46,1314.3,3982.41166333
2019-03-27,45.6717,2805.3701,1309.9,4084.844093
2019-03-28,45.7323,2815.4399,1289.8,4067.03846482
2019-03-29,46.0304,2834.3999,1293.0,4102.64138661
2019-04-01,46.343,2867.1899,1288.4,4168.03834681
2019-04-02,47.0166,2867.24,1290.0,4905.55009414
2019-04-03,47.3389,2873.3999,1289.9,4996.0072454
2019-04-04,47.4213,2879.3899,1289.0,4925.84090348
2019-04-05,47.7388,2892.74,1290.4,5041.19460432
2019-04-08,48.49,2895.77,1297.1,5288.78749095
2019-04-09,48.3446,2878.2,1303.5,5201.62704298
2019-04-10,48.616,2888.21,1309.1,5323.29338609
2019-04-11,48.2113,2888.3201,1288.6,5072.42272782
2019-04-12,48.1919,2907.4099,1290.6,5093.9346116
2019-04-15,48.2792,2905.5801,1286.8,5068.55829801
2019-04-16,48.284,2907.0601,1272.6,5246.06984768
2019-04-17,49.2242,2900.45,1272.2,5258.98826203
2019-04-18,49.4011,2905.03,1271.9,5297.23464582
2019-04-22,49.5635,2907.97,1273.5,5399.3937497
2019-04-23,50.2784,2933.6799,1269.3,5571.35320094
2019-04-24,50.2008,2927.25,1275.5,5444.93407912
2019-04-25,49.7453,2926.1699,1275.8,5201.85752527
2019-04-26,49.5078,2939.8799,1284.9,5290.32256306
2019-04-29,49.5829,2943.03,1278.6,5251.81490937
2019-04-30,48.6281,2945.8301,1282.8,5357.09735161
2019-05-01,51.0151,2923.73,1281.4,5402.25008316
2019-05-02,50.6831,2917.52,1269.7,5519.22498173
2019-05-03,51.3131,2945.6399,1279.2,5800.813222
2019-05-06,50.5207,2932.47,1281.7,5771.32534768
2019-05-07,49.1588,2884.05,1283.5,5885.55928071
2019-05-08,49.1685,2879.4199,1279.4,6000.88213824
2019-05-09,48.6402,2870.72,1283.5,6183.02527516
2019-05-10,47.9664,2881.3999,1285.7,6384.25262863
2019-05-13,45.1786,2811.8701,1300.1,7817.42169823
2019-05-14,45.8938,2834.4099,1294.7,8009.33871687
2019-05-15,46.4436,2850.96,1296.3,8219.52467715
2019-05-16,46.2392,2876.3201,1285.0,7881.0746099
2019-05-17,45.9765,2859.53,1274.5,7355.67718585
2019-05-20,44.5388,2840.23,1276.1,7976.82927846
2019-05-21,45.3927,2864.3601,1272.0,7967.35863108
2019-05-22,44.4634,2856.27,1273.6,7673.85131513
2019-05-23,43.7044,2822.24,1284.8,7877.2696847
2019-05-24,43.5366,2826.0601,1283.0,7982.00945063
2019-05-28,43.3566,2802.3899,1276.5,8717.38229746
2019-05-29,43.1498,2783.02,1280.6,8662.607433
2019-05-30,43.3736,2788.8601,1287.1,8306.48872646
2019-05-31,42.5879,2752.0601,1305.8,8575.663787
2019-06-03,42.1573,2744.45,1322.7,8191.3058431
2019-06-04,43.6996,2803.27,1323.4,7691.19259395
2019-06-05,44.405,2826.1499,1328.3,7818.63061121
2019-06-06,45.057,2843.49,1337.6,7818.94933601
2019-06-07,46.2563,2873.3401,1341.2,8048.59734912
2019-06-10,46.8474,2886.73,1324.7,7993.59707669
2019-06-11,47.3899,2885.72,1326.4,7926.09892508
2019-06-12,47.239,2879.8401,1331.9,8130.70989834
2019-06-13,47.2293,2891.6399,1339.2,8222.71312092
2019-06-14,46.8863,2886.98,1340.1,8690.81089499
2019-06-17,47.1661,2889.6699,1338.7,9334.21069899
2019-06-18,48.2753,2917.75,1346.6,9092.43478392
2019-06-19,48.1342,2926.46,1344.6,9299.3901428
2019-06-20,48.521,2954.1799,1392.9,9546.41615454
2019-06-21,48.3556,2950.46,1396.2,10132.91435491
2019-06-24,48.307,2945.3501,1414.3,11032.18980461
2019-06-25,47.5747,2917.3799,1414.9,11795.21894381
2019-06-26,48.6037,2913.78,1411.6,12959.89315417
2019-06-27,48.5891,2924.9199,1408.4,11148.77504059
2019-06-28,48.1464,2941.76,1409.7,12388.3791025
2019-07-01,49.0295,2964.3301,1385.6,10627.46086455
2019-07-02,49.3165,2973.01,1404.6,10839.52050543
2019-07-03,49.7252,2995.8201,1417.7,11981.70868516
2019-07-05,49.6814,2990.4099,1396.7,10990.39953481
2019-07-08,48.6573,2975.95,1397.0,12303.34035064
2019-07-09,48.954,2979.6299,1397.5,12557.07652741
2019-07-10,49.4381,2993.0701,1410.1,12137.67006545
2019-07-11,49.0781,2999.9099,1404.3,11348.48639609
2019-07-12,49.4552,3013.77,1409.9,11803.21603389
2019-07-15,49.9198,3014.3,1411.4,10917.14644054
2019-07-16,49.7471,3004.04,1409.2,9497.41792087
2019-07-17,49.4673,2984.4199,1421.3,9682.55891087
2019-07-18,50.0293,2995.1101,1426.1,10672.00599516
2019-07-19,49.2824,2976.6101,1425.1,10527.21602869
2019-07-22,50.4087,2985.03,1425.3,10339.84484373
2019-07-23,50.8028,3005.47,1420.1,9908.80830184
2019-07-24,50.7615,3019.5601,1422.8,9827.39218326
2019-07-25,50.3601,3003.6699,1413.9,9907.54061076
2019-07-26,50.5352,3025.8601,1418.5,9872.11877924
2019-07-29,51.0072,3020.97,1419.6,9531.84832897
2019-07-30,50.7882,3013.1799,1429.7,9609.33068542
2019-07-31,51.8245,2980.3799,1426.1,10082.23623777
2019-08-01,50.7031,2953.5601,1420.9,10405.99757686
2019-08-02,49.6303,2932.05,1445.6,10525.51321574
2019-08-05,47.0323,2844.74,1464.6,11829.85476392
2019-08-06,47.9226,2881.77,1472.4,11473.92075553
2019-08-07,48.4189,2883.98,1507.3,11987.56847514
2019-08-08,49.4868,2938.0901,1497.7,12003.74494188
2019-08-09,49.079,2918.6499,1496.6,11875.21424596
2019-08-12,48.9545,2882.7,1505.3,11399.60044802
2019-08-13,51.0276,2926.3201,1502.2,10904.29609307
2019-08-14,49.5088,2840.6001,1515.9,10016.76903348
2019-08-15,49.2621,2847.6001,1519.6,10312.24531984
2019-08-16,50.4245,2888.6799,1512.5,10370.04420629
2019-08-19,51.3646,2923.6499,1500.4,10899.99859708
2019-08-20,51.367,2900.51,1504.6,10770.79195955
2019-08-21,51.9238,2924.4299,1504.6,10130.6084334
2019-08-22,51.8798,2922.95,1497.3,10138.27608655
2019-08-23,49.4819,2847.1101,1526.6,10431.17373257
2019-08-26,50.422,2878.3799,1526.3,10378.54702575
2019-08-27,49.8531,2869.1599,1541.0,10200.52028476
2019-08-28,50.1876,2887.9399,1537.8,9752.2266556
2019-08-29,51.0374,2924.5801,1526.5,9515.74112893
2019-08-30,50.9714,2926.46,1519.1,9606.26678276
2019-09-03,50.2291,2906.27,1545.9,10639.51609452
2019-09-04,51.0813,2937.78,1550.3,10600.79176252
2019-09-05,52.08,2976.0,1515.4,10592.90168494
2019-09-06,52.0752,2978.71,1506.2,10367.46604159
2019-09-09,52.2974,2978.4299,1502.2,10349.89704576
2019-09-10,52.9152,2979.3899,1490.3,10137.20754361
2019-09-11,54.5976,3000.9299,1494.4,10193.07913421
2019-09-12,54.4743,3009.5701,1498.7,10431.15722792
2019-09-13,53.4157,3007.3899,1490.9,10379.79259579
2019-09-16,53.6966,2997.96,1503.1,10279.18703817
2019-09-17,53.8919,3005.7,1505.1,10241.27794268
2019-09-18,54.3974,3006.73,1507.5,10219.41696882
